sep=;
FrameUpdate;FrameFixed;timestampStartCycle;timestampStartCycleMillisecond;timestampStartFixed;timestampStartFixedMillisecond;timestampDifference;timestampUnityTime;timestampUnityTimeDifference;OVRInputLTouchPositionX;OVRInputLTouchPositionY;OVRInputLTouchPositionZ;OVRInputLTouchSpeed;OVRInputLTouchVelocityX;OVRInputLTouchVelocityY;OVRInputLTouchVelocityZ;OVRInputLTouchAccelerationX;OVRInputLTouchAccelerationY;OVRInputLTouchAccelerationZ;OVRInputLTouchAccelerationStrength;OVRInputLTouchOrientationX;OVRInputLTouchOrientationY;OVRInputLTouchOrientationZ;OVRInputLTouchOrientationW;OVRInputLTouchAngSpeed;OVRInputLTouchAngVelocityX;OVRInputLTouchAngVelocityY;OVRInputLTouchAngVelocityZ;OVRInputLTouchAngAccelerationX;OVRInputLTouchAngAccelerationY;OVRInputLTouchAngAccelerationZ;OVRInputLTouchAngAccelerationStrength;OVRInputRTouchPositionX;OVRInputRTouchPositionY;OVRInputRTouchPositionZ;OVRInputRTouchSpeed;OVRInputRTouchVelocityX;OVRInputRTouchVelocityY;OVRInputRTouchVelocityZ;OVRInputRTouchAccelerationX;OVRInputRTouchAccelerationY;OVRInputRTouchAccelerationZ;OVRInputRTouchAccelerationStrength;OVRInputRTouchOrientationX;OVRInputRTouchOrientationY;OVRInputRTouchOrientationZ;OVRInputRTouchOrientationW;OVRInputRTouchAngSpeed;OVRInputRTouchAngVelocityX;OVRInputRTouchAngVelocityY;OVRInputRTouchAngVelocityZ;OVRInputRTouchAngAccelerationX;OVRInputRTouchAngAccelerationY;OVRInputRTouchAngAccelerationZ;OVRInputRTouchAngAccelerationStrength;RawButton.None;RawTouch.None;RawNearTouch.None;RawAxis1D.None;RawAxis2D.None;OVRNodeHeadPositionX;OVRNodeHeadPositionY;OVRNodeHeadPositionZ;OVRNodeHeadSpeed;OVRNodeHeadVelocityX;OVRNodeHeadVelocityY;OVRNodeHeadVelocityZ;OVRNodeHeadAccelerationX;OVRNodeHeadAccelerationY;OVRNodeHeadAccelerationZ;OVRNodeHeadAccelerationStrength;OVRNodeHeadOrientationX;OVRNodeHeadOrientationY;OVRNodeHeadOrientationZ;OVRNodeHeadOrientationW;OVRNodeHeadAngSpeed;OVRNodeHeadAngVelocityX;OVRNodeHeadAngVelocityY;OVRNodeHeadAngVelocityZ;OVRNodeHeadAngAccelerationX;OVRNodeHeadAngAccelerationY;OVRNodeHeadAngAccelerationZ;OVRNodeHeadAngAccelerationStrength;timestampEndFixed;timestampEndFixedMillisecond;teleportInfo;Command
8;11;2024-09-23 14:16:08.113;1727100968113;2024-09-23 14:16:08.114;1727100968114;1;0.2;0.02;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.03230783;1.122742;0.05537337;0.1038039;-0.01054789;-0.0723577;-0.07367735;0;0;0;0;-0.02910064;-0.02783902;0.00447704;0.9991787;0.4591053;-0.4436057;0.1017094;-0.06038984;0;0;0;0;2024-09-23 14:16:08.114;1727100968114;0;
9;12;2024-09-23 14:16:08.114;1727100968114;2024-09-23 14:16:08.170;1727100968170;56;0.22;0.02000001;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.03178783;1.118942;0.05989033;0.07898258;0.002010002;-0.05354922;-0.05802317;0;0;0;0;-0.01606639;-0.02907447;0.003450103;0.9994422;0.3330075;-0.3284822;0.03979843;-0.03754355;0;0;0;0;2024-09-23 14:16:08.172;1727100968170;0;
10;13;2024-09-23 14:16:08.172;1727100968172;2024-09-23 14:16:08.228;1727100968228;58;0.24;0.02;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.03081805;1.117112;0.06247703;0.06409802;0.01202325;-0.03662188;-0.05121363;0;0;0;0;-0.01214189;-0.02504732;0.000349591;0.9996125;0.2360683;-0.2110918;-0.07078633;-0.07847174;0;0;0;0;2024-09-23 14:16:08.228;1727100968228;0;
10;14;2024-09-23 14:16:08.228;1727100968228;2024-09-23 14:16:08.229;1727100968229;1;0.26;0.02;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.03081805;1.117112;0.06247703;0.06409802;0.01202325;-0.03662188;-0.05121363;0;0;0;0;-0.01214189;-0.02504732;0.000349591;0.9996125;0.2360683;-0.2110918;-0.07078633;-0.07847174;0;0;0;0;2024-09-23 14:16:08.229;1727100968229;0;
11;15;2024-09-23 14:16:08.229;1727100968229;2024-09-23 14:16:08.283;1727100968283;54;0.28;0.02000001;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.02966457;1.116194;0.06336507;0.04608255;0.01967063;-0.0267572;-0.0319487;0;0;0;0;-0.007062512;-0.02141395;0.001715328;0.9997443;0.2217305;-0.1937091;-0.1077567;-0.005450319;0;0;0;0;2024-09-23 14:16:08.283;1727100968283;0;
11;16;2024-09-23 14:16:08.283;1727100968283;2024-09-23 14:16:08.284;1727100968284;1;0.3;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.02966457;1.116194;0.06336507;0.04608255;0.01967063;-0.0267572;-0.0319487;0;0;0;0;-0.007062512;-0.02141395;0.001715328;0.9997443;0.2217305;-0.1937091;-0.1077567;-0.005450319;0;0;0;0;2024-09-23 14:16:08.284;1727100968284;0;
12;17;2024-09-23 14:16:08.284;1727100968284;2024-09-23 14:16:08.337;1727100968337;53;0.32;0.02000001;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.02903765;1.116075;0.06402835;0.02625792;0.015686;-0.009233388;-0.01892544;0;0;0;0;-0.008315767;-0.02092721;0.001078073;0.9997458;0.08115923;-0.0559734;-0.05691984;-0.01462639;0;0;0;0;2024-09-23 14:16:08.337;1727100968337;0;
13;18;2024-09-23 14:16:08.337;1727100968337;2024-09-23 14:16:08.392;1727100968392;55;0.34;0.02000001;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.02843965;1.115478;0.06462756;0.0178068;0.01132797;-0.008233839;-0.01099832;0;0;0;0;-0.007702179;-0.02176831;0.002294488;0.9997308;0.0375232;-0.03254555;-0.005375459;0.01788525;0;0;0;0;2024-09-23 14:16:08.393;1727100968392;0;
13;19;2024-09-23 14:16:08.393;1727100968393;2024-09-23 14:16:08.394;1727100968394;2;0.36;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.02843965;1.115478;0.06462756;0.0178068;0.01132797;-0.008233839;-0.01099832;0;0;0;0;-0.007702179;-0.02176831;0.002294488;0.9997308;0.0375232;-0.03254555;-0.005375459;0.01788525;0;0;0;0;2024-09-23 14:16:08.394;1727100968394;0;
14;20;2024-09-23 14:16:08.394;1727100968394;2024-09-23 14:16:08.450;1727100968450;56;0.38;0.02000001;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.0288824;1.113777;0.06517585;0.02201923;0.002829041;-0.01913088;-0.01052865;0;0;0;0;-0.00226034;-0.02574151;0.002819381;0.9996621;0.1510748;-0.1267975;0.08069874;0.01528661;0;0;0;0;2024-09-23 14:16:08.450;1727100968450;0;
14;21;2024-09-23 14:16:08.450;1727100968450;2024-09-23 14:16:08.450;1727100968450;0;0.4;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.0288824;1.113777;0.06517585;0.02201923;0.002829041;-0.01913088;-0.01052865;0;0;0;0;-0.00226034;-0.02574151;0.002819381;0.9996621;0.1510748;-0.1267975;0.08069874;0.01528661;0;0;0;0;2024-09-23 14:16:08.450;1727100968450;0;
15;22;2024-09-23 14:16:08.450;1727100968450;2024-09-23 14:16:08.505;1727100968505;55;0.42;0.02000001;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.0294507;1.112647;0.06553787;0.02450131;-0.007513504;-0.0215236;-0.00897753;0;0;0;0;0.004124184;-0.03085671;0.001972288;0.9995134;0.238063;-0.18924;0.1432692;-0.01833435;0;0;0;0;2024-09-23 14:16:08.506;1727100968505;0;
16;23;2024-09-23 14:16:08.506;1727100968506;2024-09-23 14:16:08.560;1727100968560;55;0.44;0.02000001;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.03023321;1.111314;0.06545547;0.0268787;-0.01121138;-0.02434195;-0.002058892;0;0;0;0;0.01174023;-0.03735785;0.004594177;0.9992224;0.3131066;-0.239173;0.1974895;0.04277753;0;0;0;0;2024-09-23 14:16:08.560;1727100968560;0;
16;24;2024-09-23 14:16:08.560;1727100968560;2024-09-23 14:16:08.561;1727100968561;1;0.46;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.03023321;1.111314;0.06545547;0.0268787;-0.01121138;-0.02434195;-0.002058892;0;0;0;0;0.01174023;-0.03735785;0.004594177;0.9992224;0.3131066;-0.239173;0.1974895;0.04277753;0;0;0;0;2024-09-23 14:16:08.561;1727100968561;0;
17;25;2024-09-23 14:16:08.561;1727100968561;2024-09-23 14:16:08.614;1727100968614;53;0.48;0.02000001;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.03120502;1.109979;0.06507219;0.02720871;-0.01469372;-0.02264787;0.003388584;0;0;0;0;0.01757673;-0.04342262;0.005310801;0.9988881;0.3090822;-0.2219068;0.212897;0.03104924;0;0;0;0;2024-09-23 14:16:08.616;1727100968614;0;
17;26;2024-09-23 14:16:08.616;1727100968616;2024-09-23 14:16:08.616;1727100968616;2;0.5;0.02000001;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.03120502;1.109979;0.06507219;0.02720871;-0.01469372;-0.02264787;0.003388584;0;0;0;0;0.01757673;-0.04342262;0.005310801;0.9988881;0.3090822;-0.2219068;0.212897;0.03104924;0;0;0;0;2024-09-23 14:16:08.617;1727100968616;0;
18;27;2024-09-23 14:16:08.617;1727100968617;2024-09-23 14:16:08.670;1727100968670;54;0.52;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.03198848;1.109008;0.06443878;0.02762486;-0.0163051;-0.02085458;0.007897022;0;0;0;0;0.02418919;-0.04955577;0.005439548;0.9984636;0.3160235;-0.2300765;0.2163679;0.01098129;0;0;0;0;2024-09-23 14:16:08.670;1727100968670;0;
19;28;2024-09-23 14:16:08.670;1727100968670;2024-09-23 14:16:08.721;1727100968721;51;0.54;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.03247822;1.108586;0.06401812;0.02236958;-0.0124878;-0.01632532;0.00882819;0;0;0;0;0.02918124;-0.05438181;0.006250757;0.9980742;0.2841094;-0.2066006;0.1940868;0.01909576;0;0;0;0;2024-09-23 14:16:08.721;1727100968721;0;
