sep=;
FrameUpdate;FrameFixed;timestampStartCycle;timestampStartCycleMillisecond;timestampStartFixed;timestampStartFixedMillisecond;timestampDifference;timestampUnityTime;timestampUnityTimeDifference;timestampEndFixed;timestampEndFixedMillisecond;teleportInfo;Command
98;161;2024-07-10 13:32:37.610;1720618357610;2024-07-10 13:32:37.611;1720618357611;2;3.2;0.01999998;2024-07-10 13:32:37.611;1720618357611;0;
99;162;2024-07-10 13:32:37.611;1720618357611;2024-07-10 13:32:37.651;1720618357651;40;3.22;0.02000022;2024-07-10 13:32:37.651;1720618357651;0;
100;163;2024-07-10 13:32:37.651;1720618357651;2024-07-10 13:32:37.682;1720618357682;31;3.24;0.01999998;2024-07-10 13:32:37.682;1720618357682;0;
100;164;2024-07-10 13:32:37.682;1720618357682;2024-07-10 13:32:37.682;1720618357682;0;3.26;0.01999998;2024-07-10 13:32:37.682;1720618357682;0;
101;165;2024-07-10 13:32:37.682;1720618357682;2024-07-10 13:32:37.720;1720618357720;38;3.28;0.01999998;2024-07-10 13:32:37.720;1720618357720;0;
101;166;2024-07-10 13:32:37.721;1720618357721;2024-07-10 13:32:37.721;1720618357721;1;3.3;0.01999998;2024-07-10 13:32:37.721;1720618357721;0;
102;167;2024-07-10 13:32:37.721;1720618357721;2024-07-10 13:32:37.762;1720618357762;41;3.32;0.01999998;2024-07-10 13:32:37.762;1720618357762;0;
103;168;2024-07-10 13:32:37.762;1720618357762;2024-07-10 13:32:37.791;1720618357791;29;3.34;0.01999998;2024-07-10 13:32:37.791;1720618357791;0;
103;169;2024-07-10 13:32:37.791;1720618357791;2024-07-10 13:32:37.792;1720618357792;1;3.36;0.01999998;2024-07-10 13:32:37.792;1720618357792;0;
104;170;2024-07-10 13:32:37.792;1720618357792;2024-07-10 13:32:37.832;1720618357832;40;3.38;0.01999998;2024-07-10 13:32:37.833;1720618357832;0;
104;171;2024-07-10 13:32:37.833;1720618357833;2024-07-10 13:32:37.833;1720618357833;1;3.4;0.01999998;2024-07-10 13:32:37.833;1720618357833;0;
105;172;2024-07-10 13:32:37.833;1720618357833;2024-07-10 13:32:37.861;1720618357861;28;3.42;0.01999998;2024-07-10 13:32:37.861;1720618357861;0;
106;173;2024-07-10 13:32:37.861;1720618357861;2024-07-10 13:32:37.901;1720618357901;40;3.44;0.01999998;2024-07-10 13:32:37.901;1720618357901;0;
106;174;2024-07-10 13:32:37.901;1720618357901;2024-07-10 13:32:37.902;1720618357902;1;3.46;0.02000022;2024-07-10 13:32:37.902;1720618357902;0;
107;175;2024-07-10 13:32:37.902;1720618357902;2024-07-10 13:32:37.929;1720618357929;27;3.48;0.01999998;2024-07-10 13:32:37.929;1720618357929;0;
107;176;2024-07-10 13:32:37.929;1720618357929;2024-07-10 13:32:37.930;1720618357930;1;3.5;0.01999998;2024-07-10 13:32:37.930;1720618357930;0;
108;177;2024-07-10 13:32:37.930;1720618357930;2024-07-10 13:32:37.958;1720618357958;27;3.52;0.01999998;2024-07-10 13:32:37.958;1720618357957;0;
109;178;2024-07-10 13:32:37.958;1720618357958;2024-07-10 13:32:37.985;1720618357985;28;3.54;0.01999998;2024-07-10 13:32:37.985;1720618357985;0;
109;179;2024-07-10 13:32:37.985;1720618357985;2024-07-10 13:32:37.986;1720618357986;1;3.56;0.01999998;2024-07-10 13:32:37.986;1720618357986;0;
110;180;2024-07-10 13:32:37.986;1720618357986;2024-07-10 13:32:38.013;1720618358013;27;3.58;0.01999998;2024-07-10 13:32:38.013;1720618358013;0;
110;181;2024-07-10 13:32:38.013;1720618358013;2024-07-10 13:32:38.014;1720618358014;1;3.6;0.01999998;2024-07-10 13:32:38.014;1720618358014;0;
111;182;2024-07-10 13:32:38.014;1720618358014;2024-07-10 13:32:38.054;1720618358054;40;3.62;0.01999998;2024-07-10 13:32:38.054;1720618358054;0;
112;183;2024-07-10 13:32:38.054;1720618358054;2024-07-10 13:32:38.083;1720618358083;29;3.64;0.01999998;2024-07-10 13:32:38.083;1720618358083;0;
112;184;2024-07-10 13:32:38.083;1720618358083;2024-07-10 13:32:38.084;1720618358084;1;3.66;0.01999998;2024-07-10 13:32:38.084;1720618358084;0;
113;185;2024-07-10 13:32:38.084;1720618358084;2024-07-10 13:32:38.110;1720618358110;26;3.68;0.01999998;2024-07-10 13:32:38.110;1720618358110;0;
113;186;2024-07-10 13:32:38.110;1720618358110;2024-07-10 13:32:38.111;1720618358111;1;3.7;0.01999998;2024-07-10 13:32:38.111;1720618358111;0;
114;187;2024-07-10 13:32:38.111;1720618358111;2024-07-10 13:32:38.153;1720618358153;42;3.72;0.02000022;2024-07-10 13:32:38.153;1720618358153;0;
115;188;2024-07-10 13:32:38.153;1720618358153;2024-07-10 13:32:38.193;1720618358193;40;3.74;0.01999998;2024-07-10 13:32:38.193;1720618358193;0;
115;189;2024-07-10 13:32:38.193;1720618358193;2024-07-10 13:32:38.194;1720618358194;1;3.76;0.01999998;2024-07-10 13:32:38.194;1720618358194;0;
116;190;2024-07-10 13:32:38.194;1720618358194;2024-07-10 13:32:38.221;1720618358221;27;3.78;0.01999998;2024-07-10 13:32:38.222;1720618358221;0;
116;191;2024-07-10 13:32:38.222;1720618358222;2024-07-10 13:32:38.222;1720618358222;1;3.8;0.01999998;2024-07-10 13:32:38.222;1720618358222;0;
117;192;2024-07-10 13:32:38.222;1720618358222;2024-07-10 13:32:38.249;1720618358249;27;3.82;0.01999998;2024-07-10 13:32:38.249;1720618358249;0;
118;193;2024-07-10 13:32:38.249;1720618358249;2024-07-10 13:32:38.276;1720618358276;27;3.84;0.01999998;2024-07-10 13:32:38.276;1720618358276;0;
118;194;2024-07-10 13:32:38.276;1720618358276;2024-07-10 13:32:38.277;1720618358277;1;3.86;0.01999998;2024-07-10 13:32:38.277;1720618358277;0;
119;195;2024-07-10 13:32:38.277;1720618358277;2024-07-10 13:32:38.305;1720618358305;28;3.88;0.01999998;2024-07-10 13:32:38.305;1720618358305;0;
119;196;2024-07-10 13:32:38.305;1720618358305;2024-07-10 13:32:38.305;1720618358305;0;3.9;0.01999998;2024-07-10 13:32:38.305;1720618358305;0;
120;197;2024-07-10 13:32:38.305;1720618358305;2024-07-10 13:32:38.332;1720618358332;27;3.92;0.01999998;2024-07-10 13:32:38.332;1720618358332;0;
121;198;2024-07-10 13:32:38.332;1720618358332;2024-07-10 13:32:38.387;1720618358387;55;3.94;0.01999998;2024-07-10 13:32:38.387;1720618358387;0;
121;199;2024-07-10 13:32:38.387;1720618358387;2024-07-10 13:32:38.388;1720618358388;1;3.96;0.01999998;2024-07-10 13:32:38.388;1720618358388;0;
122;200;2024-07-10 13:32:38.388;1720618358388;2024-07-10 13:32:38.429;1720618358429;41;3.98;0.02000022;2024-07-10 13:32:38.429;1720618358429;0;
122;201;2024-07-10 13:32:38.429;1720618358429;2024-07-10 13:32:38.430;1720618358430;1;4;0.01999998;2024-07-10 13:32:38.430;1720618358430;0;
123;202;2024-07-10 13:32:38.430;1720618358430;2024-07-10 13:32:38.457;1720618358457;27;4.02;0.01999998;2024-07-10 13:32:38.457;1720618358457;0;
124;203;2024-07-10 13:32:38.457;1720618358457;2024-07-10 13:32:38.487;1720618358487;30;4.04;0.01999998;2024-07-10 13:32:38.487;1720618358487;0;
124;204;2024-07-10 13:32:38.487;1720618358487;2024-07-10 13:32:38.487;1720618358488;0;4.06;0.01999998;2024-07-10 13:32:38.488;1720618358487;0;
125;205;2024-07-10 13:32:38.488;1720618358488;2024-07-10 13:32:38.527;1720618358527;40;4.08;0.01999998;2024-07-10 13:32:38.527;1720618358527;0;
125;206;2024-07-10 13:32:38.527;1720618358527;2024-07-10 13:32:38.528;1720618358528;1;4.1;0.01999998;2024-07-10 13:32:38.528;1720618358528;0;
126;207;2024-07-10 13:32:38.528;1720618358528;2024-07-10 13:32:38.568;1720618358568;40;4.12;0.01999998;2024-07-10 13:32:38.568;1720618358568;0;
127;208;2024-07-10 13:32:38.569;1720618358569;2024-07-10 13:32:38.596;1720618358596;28;4.14;0.01999998;2024-07-10 13:32:38.596;1720618358596;0;
127;209;2024-07-10 13:32:38.596;1720618358596;2024-07-10 13:32:38.597;1720618358597;1;4.16;0.01999998;2024-07-10 13:32:38.597;1720618358597;0;
128;210;2024-07-10 13:32:38.597;1720618358597;2024-07-10 13:32:38.638;1720618358638;41;4.18;0.01999998;2024-07-10 13:32:38.638;1720618358638;0;
128;211;2024-07-10 13:32:38.638;1720618358638;2024-07-10 13:32:38.639;1720618358639;1;4.2;0.01999998;2024-07-10 13:32:38.639;1720618358639;0;
129;212;2024-07-10 13:32:38.639;1720618358639;2024-07-10 13:32:38.666;1720618358666;27;4.22;0.01999998;2024-07-10 13:32:38.666;1720618358666;0;
130;213;2024-07-10 13:32:38.666;1720618358666;2024-07-10 13:32:38.707;1720618358707;41;4.24;0.01999998;2024-07-10 13:32:38.707;1720618358707;0;
130;214;2024-07-10 13:32:38.707;1720618358707;2024-07-10 13:32:38.708;1720618358708;1;4.26;0.01999998;2024-07-10 13:32:38.708;1720618358708;0;
131;215;2024-07-10 13:32:38.708;1720618358708;2024-07-10 13:32:38.737;1720618358737;29;4.28;0.01999998;2024-07-10 13:32:38.737;1720618358737;0;
131;216;2024-07-10 13:32:38.737;1720618358737;2024-07-10 13:32:38.737;1720618358737;0;4.3;0.01999998;2024-07-10 13:32:38.737;1720618358737;0;
132;217;2024-07-10 13:32:38.737;1720618358737;2024-07-10 13:32:38.776;1720618358776;39;4.32;0.01999998;2024-07-10 13:32:38.776;1720618358776;0;
133;218;2024-07-10 13:32:38.776;1720618358776;2024-07-10 13:32:38.805;1720618358805;29;4.34;0.01999998;2024-07-10 13:32:38.805;1720618358805;0;
133;219;2024-07-10 13:32:38.805;1720618358805;2024-07-10 13:32:38.805;1720618358805;0;4.36;0.02000046;2024-07-10 13:32:38.805;1720618358805;0;
134;220;2024-07-10 13:32:38.805;1720618358805;2024-07-10 13:32:38.846;1720618358846;41;4.38;0.01999998;2024-07-10 13:32:38.846;1720618358846;0;
134;221;2024-07-10 13:32:38.846;1720618358846;2024-07-10 13:32:38.848;1720618358848;2;4.4;0.01999998;2024-07-10 13:32:38.848;1720618358848;0;
135;222;2024-07-10 13:32:38.848;1720618358848;2024-07-10 13:32:38.888;1720618358888;40;4.42;0.01999998;2024-07-10 13:32:38.888;1720618358888;0;
136;223;2024-07-10 13:32:38.888;1720618358888;2024-07-10 13:32:38.929;1720618358929;41;4.44;0.01999998;2024-07-10 13:32:38.929;1720618358929;0;
136;224;2024-07-10 13:32:38.929;1720618358929;2024-07-10 13:32:38.929;1720618358929;0;4.46;0.01999998;2024-07-10 13:32:38.929;1720618358929;0;
137;225;2024-07-10 13:32:38.929;1720618358929;2024-07-10 13:32:38.957;1720618358957;28;4.48;0.01999998;2024-07-10 13:32:38.957;1720618358957;0;
137;226;2024-07-10 13:32:38.957;1720618358957;2024-07-10 13:32:38.958;1720618358958;1;4.5;0.01999998;2024-07-10 13:32:38.958;1720618358958;0;
138;227;2024-07-10 13:32:38.958;1720618358958;2024-07-10 13:32:38.999;1720618358999;41;4.52;0.01999998;2024-07-10 13:32:38.999;1720618358999;0;
139;228;2024-07-10 13:32:38.999;1720618358999;2024-07-10 13:32:39.027;1720618359027;28;4.54;0.01999998;2024-07-10 13:32:39.027;1720618359027;0;
139;229;2024-07-10 13:32:39.027;1720618359027;2024-07-10 13:32:39.027;1720618359027;0;4.56;0.01999998;2024-07-10 13:32:39.027;1720618359027;0;
140;230;2024-07-10 13:32:39.027;1720618359028;2024-07-10 13:32:39.068;1720618359068;41;4.58;0.01999998;2024-07-10 13:32:39.068;1720618359068;0;
140;231;2024-07-10 13:32:39.068;1720618359068;2024-07-10 13:32:39.069;1720618359069;1;4.6;0.01999998;2024-07-10 13:32:39.069;1720618359069;0;
141;232;2024-07-10 13:32:39.069;1720618359069;2024-07-10 13:32:39.096;1720618359096;27;4.62;0.01999998;2024-07-10 13:32:39.096;1720618359096;0;
142;233;2024-07-10 13:32:39.096;1720618359096;2024-07-10 13:32:39.124;1720618359124;28;4.64;0.01999998;2024-07-10 13:32:39.124;1720618359124;0;
142;234;2024-07-10 13:32:39.124;1720618359124;2024-07-10 13:32:39.124;1720618359124;0;4.66;0.01999998;2024-07-10 13:32:39.124;1720618359124;0;
143;235;2024-07-10 13:32:39.124;1720618359124;2024-07-10 13:32:39.151;1720618359151;27;4.68;0.01999998;2024-07-10 13:32:39.151;1720618359151;0;
143;236;2024-07-10 13:32:39.151;1720618359151;2024-07-10 13:32:39.152;1720618359152;1;4.7;0.01999998;2024-07-10 13:32:39.152;1720618359152;0;
144;237;2024-07-10 13:32:39.152;1720618359152;2024-07-10 13:32:39.193;1720618359193;41;4.72;0.01999998;2024-07-10 13:32:39.193;1720618359193;0;
145;238;2024-07-10 13:32:39.193;1720618359193;2024-07-10 13:32:39.223;1720618359223;30;4.74;0.01999998;2024-07-10 13:32:39.223;1720618359223;0;
145;239;2024-07-10 13:32:39.223;1720618359223;2024-07-10 13:32:39.223;1720618359223;0;4.76;0.01999998;2024-07-10 13:32:39.224;1720618359223;0;
146;240;2024-07-10 13:32:39.224;1720618359224;2024-07-10 13:32:39.263;1720618359263;40;4.78;0.01999998;2024-07-10 13:32:39.263;1720618359263;0;
146;241;2024-07-10 13:32:39.263;1720618359263;2024-07-10 13:32:39.264;1720618359264;1;4.8;0.01999998;2024-07-10 13:32:39.264;1720618359264;0;
147;242;2024-07-10 13:32:39.264;1720618359264;2024-07-10 13:32:39.290;1720618359290;26;4.82;0.01999998;2024-07-10 13:32:39.290;1720618359290;0;
148;243;2024-07-10 13:32:39.290;1720618359290;2024-07-10 13:32:39.319;1720618359319;29;4.84;0.01999998;2024-07-10 13:32:39.319;1720618359319;0;
148;244;2024-07-10 13:32:39.319;1720618359319;2024-07-10 13:32:39.320;1720618359320;1;4.86;0.01999998;2024-07-10 13:32:39.320;1720618359320;0;
149;245;2024-07-10 13:32:39.320;1720618359320;2024-07-10 13:32:39.347;1720618359347;27;4.88;0.02000046;2024-07-10 13:32:39.347;1720618359347;0;
149;246;2024-07-10 13:32:39.347;1720618359347;2024-07-10 13:32:39.347;1720618359347;0;4.9;0.01999998;2024-07-10 13:32:39.347;1720618359347;0;
150;247;2024-07-10 13:32:39.347;1720618359347;2024-07-10 13:32:39.416;1720618359416;69;4.92;0.01999998;2024-07-10 13:32:39.416;1720618359416;0;
151;248;2024-07-10 13:32:39.416;1720618359416;2024-07-10 13:32:39.457;1720618359457;41;4.94;0.01999998;2024-07-10 13:32:39.457;1720618359457;0;
151;249;2024-07-10 13:32:39.457;1720618359457;2024-07-10 13:32:39.457;1720618359457;0;4.96;0.01999998;2024-07-10 13:32:39.457;1720618359457;0;
152;250;2024-07-10 13:32:39.457;1720618359457;2024-07-10 13:32:39.498;1720618359498;41;4.98;0.01999998;2024-07-10 13:32:39.498;1720618359498;0;
152;251;2024-07-10 13:32:39.498;1720618359498;2024-07-10 13:32:39.498;1720618359498;0;5;0.01999998;2024-07-10 13:32:39.498;1720618359498;0;
153;252;2024-07-10 13:32:39.498;1720618359498;2024-07-10 13:32:39.526;1720618359526;28;5.02;0.01999998;2024-07-10 13:32:39.526;1720618359526;0;
154;253;2024-07-10 13:32:39.526;1720618359526;2024-07-10 13:32:39.568;1720618359568;42;5.04;0.01999998;2024-07-10 13:32:39.568;1720618359568;0;
154;254;2024-07-10 13:32:39.568;1720618359568;2024-07-10 13:32:39.569;1720618359569;1;5.06;0.01999998;2024-07-10 13:32:39.569;1720618359569;0;
155;255;2024-07-10 13:32:39.569;1720618359569;2024-07-10 13:32:39.610;1720618359610;41;5.08;0.01999998;2024-07-10 13:32:39.610;1720618359610;0;
155;256;2024-07-10 13:32:39.610;1720618359610;2024-07-10 13:32:39.610;1720618359610;0;5.1;0.01999998;2024-07-10 13:32:39.610;1720618359610;0;
156;257;2024-07-10 13:32:39.610;1720618359610;2024-07-10 13:32:39.638;1720618359638;28;5.12;0.01999998;2024-07-10 13:32:39.638;1720618359638;0;
157;258;2024-07-10 13:32:39.638;1720618359638;2024-07-10 13:32:39.679;1720618359679;41;5.14;0.01999998;2024-07-10 13:32:39.679;1720618359679;0;
157;259;2024-07-10 13:32:39.679;1720618359679;2024-07-10 13:32:39.680;1720618359680;1;5.16;0.01999998;2024-07-10 13:32:39.680;1720618359680;0;
158;260;2024-07-10 13:32:39.680;1720618359680;2024-07-10 13:32:39.721;1720618359721;41;5.18;0.01999998;2024-07-10 13:32:39.721;1720618359721;0;
158;261;2024-07-10 13:32:39.721;1720618359721;2024-07-10 13:32:39.721;1720618359721;0;5.2;0.01999998;2024-07-10 13:32:39.721;1720618359721;0;
159;262;2024-07-10 13:32:39.721;1720618359721;2024-07-10 13:32:39.750;1720618359750;29;5.22;0.01999998;2024-07-10 13:32:39.750;1720618359750;0;
160;263;2024-07-10 13:32:39.750;1720618359750;2024-07-10 13:32:39.791;1720618359791;41;5.24;0.01999998;2024-07-10 13:32:39.791;1720618359791;0;
160;264;2024-07-10 13:32:39.791;1720618359791;2024-07-10 13:32:39.791;1720618359791;0;5.26;0.01999998;2024-07-10 13:32:39.791;1720618359791;0;
161;265;2024-07-10 13:32:39.791;1720618359791;2024-07-10 13:32:39.819;1720618359819;28;5.28;0.01999998;2024-07-10 13:32:39.819;1720618359819;0;
161;266;2024-07-10 13:32:39.819;1720618359819;2024-07-10 13:32:39.819;1720618359819;0;5.3;0.01999998;2024-07-10 13:32:39.819;1720618359819;0;
162;267;2024-07-10 13:32:39.819;1720618359819;2024-07-10 13:32:39.846;1720618359846;27;5.32;0.01999998;2024-07-10 13:32:39.846;1720618359846;0;
163;268;2024-07-10 13:32:39.846;1720618359846;2024-07-10 13:32:39.874;1720618359874;28;5.34;0.01999998;2024-07-10 13:32:39.874;1720618359874;0;
163;269;2024-07-10 13:32:39.874;1720618359874;2024-07-10 13:32:39.875;1720618359875;1;5.36;0.01999998;2024-07-10 13:32:39.875;1720618359875;0;
164;270;2024-07-10 13:32:39.875;1720618359875;2024-07-10 13:32:39.915;1720618359915;40;5.38;0.02000046;2024-07-10 13:32:39.915;1720618359915;0;
164;271;2024-07-10 13:32:39.915;1720618359915;2024-07-10 13:32:39.917;1720618359917;2;5.4;0.01999998;2024-07-10 13:32:39.917;1720618359917;0;
165;272;2024-07-10 13:32:39.917;1720618359917;2024-07-10 13:32:39.944;1720618359944;27;5.42;0.01999998;2024-07-10 13:32:39.944;1720618359944;0;
166;273;2024-07-10 13:32:39.944;1720618359944;2024-07-10 13:32:39.971;1720618359971;27;5.44;0.01999998;2024-07-10 13:32:39.971;1720618359971;0;
166;274;2024-07-10 13:32:39.971;1720618359971;2024-07-10 13:32:39.973;1720618359973;2;5.46;0.01999998;2024-07-10 13:32:39.973;1720618359973;0;
167;275;2024-07-10 13:32:39.973;1720618359973;2024-07-10 13:32:40.013;1720618360013;40;5.48;0.01999998;2024-07-10 13:32:40.013;1720618360013;0;
167;276;2024-07-10 13:32:40.013;1720618360013;2024-07-10 13:32:40.014;1720618360014;1;5.5;0.01999998;2024-07-10 13:32:40.014;1720618360014;0;
168;277;2024-07-10 13:32:40.014;1720618360014;2024-07-10 13:32:40.055;1720618360055;41;5.52;0.01999998;2024-07-10 13:32:40.055;1720618360055;0;
169;278;2024-07-10 13:32:40.055;1720618360055;2024-07-10 13:32:40.082;1720618360083;27;5.54;0.01999998;2024-07-10 13:32:40.083;1720618360082;0;
169;279;2024-07-10 13:32:40.083;1720618360083;2024-07-10 13:32:40.084;1720618360084;2;5.56;0.01999998;2024-07-10 13:32:40.084;1720618360084;0;
170;280;2024-07-10 13:32:40.084;1720618360084;2024-07-10 13:32:40.123;1720618360123;39;5.58;0.01999998;2024-07-10 13:32:40.123;1720618360123;0;
170;281;2024-07-10 13:32:40.123;1720618360123;2024-07-10 13:32:40.124;1720618360124;1;5.6;0.01999998;2024-07-10 13:32:40.124;1720618360124;0;
171;282;2024-07-10 13:32:40.124;1720618360124;2024-07-10 13:32:40.165;1720618360165;41;5.62;0.01999998;2024-07-10 13:32:40.165;1720618360165;0;
172;283;2024-07-10 13:32:40.165;1720618360165;2024-07-10 13:32:40.194;1720618360194;29;5.64;0.01999998;2024-07-10 13:32:40.194;1720618360194;0;
172;284;2024-07-10 13:32:40.194;1720618360194;2024-07-10 13:32:40.194;1720618360194;0;5.66;0.01999998;2024-07-10 13:32:40.194;1720618360194;0;
173;285;2024-07-10 13:32:40.194;1720618360194;2024-07-10 13:32:40.234;1720618360234;40;5.68;0.01999998;2024-07-10 13:32:40.234;1720618360234;0;
173;286;2024-07-10 13:32:40.234;1720618360234;2024-07-10 13:32:40.235;1720618360235;1;5.7;0.01999998;2024-07-10 13:32:40.235;1720618360235;0;
174;287;2024-07-10 13:32:40.235;1720618360235;2024-07-10 13:32:40.263;1720618360263;28;5.72;0.01999998;2024-07-10 13:32:40.263;1720618360263;0;
175;288;2024-07-10 13:32:40.263;1720618360263;2024-07-10 13:32:40.304;1720618360304;41;5.74;0.01999998;2024-07-10 13:32:40.304;1720618360304;0;
175;289;2024-07-10 13:32:40.304;1720618360304;2024-07-10 13:32:40.304;1720618360304;0;5.76;0.01999998;2024-07-10 13:32:40.304;1720618360304;0;
176;290;2024-07-10 13:32:40.304;1720618360304;2024-07-10 13:32:40.333;1720618360333;29;5.78;0.01999998;2024-07-10 13:32:40.333;1720618360333;0;
176;291;2024-07-10 13:32:40.333;1720618360333;2024-07-10 13:32:40.333;1720618360333;0;5.8;0.01999998;2024-07-10 13:32:40.333;1720618360333;0;
177;292;2024-07-10 13:32:40.333;1720618360333;2024-07-10 13:32:40.374;1720618360374;41;5.82;0.01999998;2024-07-10 13:32:40.374;1720618360374;0;
178;293;2024-07-10 13:32:40.374;1720618360374;2024-07-10 13:32:40.402;1720618360402;28;5.84;0.01999998;2024-07-10 13:32:40.402;1720618360402;0;
178;294;2024-07-10 13:32:40.402;1720618360402;2024-07-10 13:32:40.403;1720618360403;1;5.86;0.01999998;2024-07-10 13:32:40.403;1720618360403;0;
179;295;2024-07-10 13:32:40.403;1720618360403;2024-07-10 13:32:40.443;1720618360443;40;5.88;0.01999998;2024-07-10 13:32:40.443;1720618360443;0;
179;296;2024-07-10 13:32:40.443;1720618360443;2024-07-10 13:32:40.444;1720618360444;1;5.9;0.02000046;2024-07-10 13:32:40.444;1720618360444;0;
180;297;2024-07-10 13:32:40.444;1720618360444;2024-07-10 13:32:40.471;1720618360471;27;5.92;0.01999998;2024-07-10 13:32:40.471;1720618360471;0;
181;298;2024-07-10 13:32:40.471;1720618360471;2024-07-10 13:32:40.499;1720618360499;28;5.94;0.01999998;2024-07-10 13:32:40.499;1720618360499;0;
181;299;2024-07-10 13:32:40.499;1720618360499;2024-07-10 13:32:40.499;1720618360499;0;5.96;0.01999998;2024-07-10 13:32:40.499;1720618360499;0;
182;300;2024-07-10 13:32:40.499;1720618360499;2024-07-10 13:32:40.527;1720618360527;28;5.98;0.01999998;2024-07-10 13:32:40.527;1720618360527;0;
182;301;2024-07-10 13:32:40.527;1720618360527;2024-07-10 13:32:40.527;1720618360527;0;6;0.01999998;2024-07-10 13:32:40.527;1720618360527;0;
183;302;2024-07-10 13:32:40.527;1720618360527;2024-07-10 13:32:40.553;1720618360553;26;6.02;0.01999998;2024-07-10 13:32:40.553;1720618360553;0;
184;303;2024-07-10 13:32:40.553;1720618360553;2024-07-10 13:32:40.582;1720618360582;29;6.04;0.01999998;2024-07-10 13:32:40.582;1720618360582;0;
184;304;2024-07-10 13:32:40.582;1720618360582;2024-07-10 13:32:40.583;1720618360583;1;6.06;0.01999998;2024-07-10 13:32:40.583;1720618360583;0;
185;305;2024-07-10 13:32:40.583;1720618360583;2024-07-10 13:32:40.623;1720618360623;40;6.08;0.01999998;2024-07-10 13:32:40.623;1720618360623;0;
185;306;2024-07-10 13:32:40.623;1720618360623;2024-07-10 13:32:40.625;1720618360625;2;6.1;0.01999998;2024-07-10 13:32:40.625;1720618360625;0;
186;307;2024-07-10 13:32:40.625;1720618360625;2024-07-10 13:32:40.665;1720618360665;40;6.12;0.01999998;2024-07-10 13:32:40.665;1720618360665;0;
187;308;2024-07-10 13:32:40.665;1720618360665;2024-07-10 13:32:40.692;1720618360692;27;6.14;0.01999998;2024-07-10 13:32:40.692;1720618360692;0;
187;309;2024-07-10 13:32:40.692;1720618360692;2024-07-10 13:32:40.694;1720618360694;2;6.16;0.01999998;2024-07-10 13:32:40.694;1720618360694;0;
188;310;2024-07-10 13:32:40.694;1720618360694;2024-07-10 13:32:40.734;1720618360734;40;6.18;0.01999998;2024-07-10 13:32:40.734;1720618360734;0;
188;311;2024-07-10 13:32:40.734;1720618360734;2024-07-10 13:32:40.735;1720618360735;1;6.2;0.01999998;2024-07-10 13:32:40.735;1720618360735;0;
189;312;2024-07-10 13:32:40.735;1720618360735;2024-07-10 13:32:40.764;1720618360764;29;6.22;0.01999998;2024-07-10 13:32:40.764;1720618360764;0;
190;313;2024-07-10 13:32:40.764;1720618360764;2024-07-10 13:32:40.791;1720618360791;27;6.24;0.01999998;2024-07-10 13:32:40.791;1720618360791;0;
190;314;2024-07-10 13:32:40.791;1720618360791;2024-07-10 13:32:40.792;1720618360792;1;6.26;0.01999998;2024-07-10 13:32:40.792;1720618360792;0;
191;315;2024-07-10 13:32:40.792;1720618360792;2024-07-10 13:32:40.819;1720618360819;27;6.28;0.01999998;2024-07-10 13:32:40.819;1720618360819;0;
191;316;2024-07-10 13:32:40.819;1720618360819;2024-07-10 13:32:40.819;1720618360819;0;6.3;0.01999998;2024-07-10 13:32:40.819;1720618360819;0;
192;317;2024-07-10 13:32:40.819;1720618360819;2024-07-10 13:32:40.859;1720618360859;40;6.32;0.01999998;2024-07-10 13:32:40.859;1720618360859;0;
193;318;2024-07-10 13:32:40.859;1720618360859;2024-07-10 13:32:40.902;1720618360902;43;6.34;0.01999998;2024-07-10 13:32:40.902;1720618360902;0;
193;319;2024-07-10 13:32:40.902;1720618360902;2024-07-10 13:32:40.902;1720618360902;0;6.36;0.01999998;2024-07-10 13:32:40.902;1720618360902;0;
194;320;2024-07-10 13:32:40.902;1720618360902;2024-07-10 13:32:40.929;1720618360929;27;6.38;0.01999998;2024-07-10 13:32:40.929;1720618360929;0;
194;321;2024-07-10 13:32:40.929;1720618360929;2024-07-10 13:32:40.930;1720618360930;1;6.4;0.01999998;2024-07-10 13:32:40.930;1720618360930;0;
195;322;2024-07-10 13:32:40.930;1720618360930;2024-07-10 13:32:40.958;1720618360958;28;6.42;0.02000046;2024-07-10 13:32:40.958;1720618360958;0;
196;323;2024-07-10 13:32:40.958;1720618360958;2024-07-10 13:32:40.985;1720618360985;27;6.44;0.01999998;2024-07-10 13:32:40.985;1720618360985;0;
196;324;2024-07-10 13:32:40.985;1720618360985;2024-07-10 13:32:40.986;1720618360986;1;6.46;0.01999998;2024-07-10 13:32:40.986;1720618360986;0;
197;325;2024-07-10 13:32:40.986;1720618360986;2024-07-10 13:32:41.015;1720618361015;29;6.48;0.01999998;2024-07-10 13:32:41.015;1720618361015;0;
197;326;2024-07-10 13:32:41.015;1720618361015;2024-07-10 13:32:41.015;1720618361015;0;6.5;0.01999998;2024-07-10 13:32:41.015;1720618361015;0;
198;327;2024-07-10 13:32:41.015;1720618361015;2024-07-10 13:32:41.055;1720618361055;40;6.52;0.01999998;2024-07-10 13:32:41.055;1720618361055;0;
199;328;2024-07-10 13:32:41.055;1720618361055;2024-07-10 13:32:41.096;1720618361096;41;6.54;0.01999998;2024-07-10 13:32:41.096;1720618361096;0;
199;329;2024-07-10 13:32:41.096;1720618361096;2024-07-10 13:32:41.097;1720618361097;1;6.56;0.01999998;2024-07-10 13:32:41.097;1720618361097;0;
