sep=;
FrameUpdate;FrameFixed;timestampStartCycle;timestampStartCycleMillisecond;timestampStartFixed;timestampStartFixedMillisecond;timestampDifference;timestampUnityTime;timestampUnityTimeDifference;OVRInputLTouchPositionX;OVRInputLTouchPositionY;OVRInputLTouchPositionZ;OVRInputLTouchSpeed;OVRInputLTouchVelocityX;OVRInputLTouchVelocityY;OVRInputLTouchVelocityZ;OVRInputLTouchAccelerationX;OVRInputLTouchAccelerationY;OVRInputLTouchAccelerationZ;OVRInputLTouchAccelerationStrength;OVRInputLTouchOrientationX;OVRInputLTouchOrientationY;OVRInputLTouchOrientationZ;OVRInputLTouchOrientationW;OVRInputLTouchAngSpeed;OVRInputLTouchAngVelocityX;OVRInputLTouchAngVelocityY;OVRInputLTouchAngVelocityZ;OVRInputLTouchAngAccelerationX;OVRInputLTouchAngAccelerationY;OVRInputLTouchAngAccelerationZ;OVRInputLTouchAngAccelerationStrength;OVRInputRTouchPositionX;OVRInputRTouchPositionY;OVRInputRTouchPositionZ;OVRInputRTouchSpeed;OVRInputRTouchVelocityX;OVRInputRTouchVelocityY;OVRInputRTouchVelocityZ;OVRInputRTouchAccelerationX;OVRInputRTouchAccelerationY;OVRInputRTouchAccelerationZ;OVRInputRTouchAccelerationStrength;OVRInputRTouchOrientationX;OVRInputRTouchOrientationY;OVRInputRTouchOrientationZ;OVRInputRTouchOrientationW;OVRInputRTouchAngSpeed;OVRInputRTouchAngVelocityX;OVRInputRTouchAngVelocityY;OVRInputRTouchAngVelocityZ;OVRInputRTouchAngAccelerationX;OVRInputRTouchAngAccelerationY;OVRInputRTouchAngAccelerationZ;OVRInputRTouchAngAccelerationStrength;RawButton.None;RawTouch.None;RawNearTouch.None;RawAxis1D.None;RawAxis2D.None;OVRNodeHeadPositionX;OVRNodeHeadPositionY;OVRNodeHeadPositionZ;OVRNodeHeadSpeed;OVRNodeHeadVelocityX;OVRNodeHeadVelocityY;OVRNodeHeadVelocityZ;OVRNodeHeadAccelerationX;OVRNodeHeadAccelerationY;OVRNodeHeadAccelerationZ;OVRNodeHeadAccelerationStrength;OVRNodeHeadOrientationX;OVRNodeHeadOrientationY;OVRNodeHeadOrientationZ;OVRNodeHeadOrientationW;OVRNodeHeadAngSpeed;OVRNodeHeadAngVelocityX;OVRNodeHeadAngVelocityY;OVRNodeHeadAngVelocityZ;OVRNodeHeadAngAccelerationX;OVRNodeHeadAngAccelerationY;OVRNodeHeadAngAccelerationZ;OVRNodeHeadAngAccelerationStrength;timestampEndFixed;timestampEndFixedMillisecond;teleportInfo;Command
51;82;2024-07-10 16:05:46.360;1720627546360;2024-07-10 16:05:46.386;1720627546386;26;1.62;0.0200001;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.2350893;-0.3538266;-0.8951532;0.1350577;1.372945;0.6285186;0.8061966;0.9165093;0;0;0;0;-0.1652004;0.7582439;0.3242969;0.0001041769;1.247527E-05;-5.343366E-05;-8.855527E-05;0;0;0;0;-0.2433884;-0.1274228;0.4257637;-0.86212;0.00323852;-0.0007035999;-0.002256704;0.002213649;0;0;0;0;None;None;None;None;None;0.02758669;1.129431;0.058206;0.1297975;-0.1258542;-0.03138176;-0.004828081;0;0;0;0;0.009176335;-0.009241305;0.01951504;-0.9997247;1.628772;-0.7744839;1.432835;0.007532599;0;0;0;0;2024-07-10 16:05:46.386;1720627546386;0;
52;83;2024-07-10 16:05:46.386;1720627546386;2024-07-10 16:05:46.414;1720627546414;28;1.64;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.255561;-0.3467661;-0.8987458;0.08184054;2.201734;0.9255986;1.333022;1.487935;0;0;0;0;-0.1652003;0.7582439;0.324297;0.0001647985;0.0001351611;-8.245639E-05;-4.572705E-05;0;0;0;0;-0.243389;-0.1274217;0.4257625;-0.8621205;0.003641071;-0.002628172;-0.0007727668;-0.00239853;0;0;0;0;None;None;None;None;None;0.02245485;1.126812;0.05795202;0.1619292;-0.1526175;-0.05411756;-0.000492245;0;0;0;0;-0.008564006;0.02158133;0.02114493;-0.9995068;1.950284;-0.9634788;1.695582;-0.01785963;0;0;0;0;2024-07-10 16:05:46.415;1720627546414;0;
52;84;2024-07-10 16:05:46.415;1720627546415;2024-07-10 16:05:46.416;1720627546416;2;1.66;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.255561;-0.3467661;-0.8987458;0.08184054;2.201734;0.9255986;1.333022;1.487935;0;0;0;0;-0.1652003;0.7582439;0.324297;0.0001647985;0.0001351611;-8.245639E-05;-4.572705E-05;0;0;0;0;-0.243389;-0.1274217;0.4257625;-0.8621205;0.003641071;-0.002628172;-0.0007727668;-0.00239853;0;0;0;0;None;None;None;None;None;0.02245485;1.126812;0.05795202;0.1619292;-0.1526175;-0.05411756;-0.000492245;0;0;0;0;-0.008564006;0.02158133;0.02114493;-0.9995068;1.950284;-0.9634788;1.695582;-0.01785963;0;0;0;0;2024-07-10 16:05:46.417;1720627546416;0;
53;85;2024-07-10 16:05:46.417;1720627546417;2024-07-10 16:05:46.477;1720627546477;61;1.68;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.2575084;-0.3506184;-0.8970768;0.07752047;1.263504;0.4558415;0.796703;0.8682825;0;0;0;0;-0.1652003;0.7582439;0.3242969;0.0002593425;0.0002381388;9.904944E-05;-2.715929E-05;0;0;0;0;-0.2433884;-0.1274229;0.4257621;-0.8621207;0.003775485;0.0003730201;-0.002910467;-0.002375778;0;0;0;0;None;None;None;None;None;0.01538114;1.123061;0.05748154;0.2229723;-0.2030381;-0.09195919;0.005974637;0;0;0;0;-0.03454536;0.0583853;0.02053568;-0.9974849;2.469913;-1.351338;2.067445;-0.00520076;0;0;0;0;2024-07-10 16:05:46.477;1720627546477;0;
53;86;2024-07-10 16:05:46.477;1720627546477;2024-07-10 16:05:46.478;1720627546478;1;1.7;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.2575084;-0.3506184;-0.8970768;0.07752047;1.263504;0.4558415;0.796703;0.8682825;0;0;0;0;-0.1652003;0.7582439;0.3242969;0.0002593425;0.0002381388;9.904944E-05;-2.715929E-05;0;0;0;0;-0.2433884;-0.1274229;0.4257621;-0.8621207;0.003775485;0.0003730201;-0.002910467;-0.002375778;0;0;0;0;None;None;None;None;None;0.01538114;1.123061;0.05748154;0.2229723;-0.2030381;-0.09195919;0.005974637;0;0;0;0;-0.03454536;0.0583853;0.02053568;-0.9974849;2.469913;-1.351338;2.067445;-0.00520076;0;0;0;0;2024-07-10 16:05:46.478;1720627546478;0;
54;87;2024-07-10 16:05:46.478;1720627546478;2024-07-10 16:05:46.508;1720627546508;30;1.72;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.2502518;-0.3528368;-0.8963612;0.09703974;0.1320557;-0.04724277;-0.07342;-0.09907741;0;0;0;0;-0.1652004;0.7582439;0.324297;0.0001111444;-7.475135E-05;-7.185878E-05;-4.002048E-05;0;0;0;0;-0.243388;-0.1274222;0.4257635;-0.8621202;0.002048778;-0.0006973699;-0.0001483625;0.001920717;0;0;0;0;None;None;None;None;None;-0.004744474;1.106266;0.05079143;0.2741191;-0.2291462;-0.1452389;0.03922956;0;0;0;0;-0.1187541;0.1522306;0.01606063;-0.9810532;2.884338;-1.86436;2.200191;0.05222222;0;0;0;0;2024-07-10 16:05:46.508;1720627546508;0;
55;88;2024-07-10 16:05:46.508;1720627546508;2024-07-10 16:05:46.539;1720627546539;31;1.74;0.0200001;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.222645;-0.3577902;-0.8914106;0.1667409;1.394715;-0.4935131;-0.8796282;-0.9632903;0;0;0;0;-0.1652004;0.7582438;0.324297;5.350716E-05;-1.678636E-05;-4.298894E-05;2.70774E-05;0;0;0;0;-0.243388;-0.1274216;0.425763;-0.8621205;0.002259556;-0.0009758671;0.001533924;-0.001341773;0;0;0;0;None;None;None;None;None;-0.01025183;1.100188;0.04607791;0.3067654;-0.2324974;-0.1852754;0.07565039;0;0;0;0;-0.1589739;0.1782159;0.009936322;-0.9710137;3.073049;-2.206782;2.1362;0.1019328;0;0;0;0;2024-07-10 16:05:46.540;1720627546539;0;
55;89;2024-07-10 16:05:46.540;1720627546540;2024-07-10 16:05:46.541;1720627546541;2;1.76;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.222645;-0.3577902;-0.8914106;0.1667409;1.394715;-0.4935131;-0.8796282;-0.9632903;0;0;0;0;-0.1652004;0.7582438;0.324297;5.350716E-05;-1.678636E-05;-4.298894E-05;2.70774E-05;0;0;0;0;-0.243388;-0.1274216;0.425763;-0.8621205;0.002259556;-0.0009758671;0.001533924;-0.001341773;0;0;0;0;None;None;None;None;None;-0.01025183;1.100188;0.04607791;0.3067654;-0.2324974;-0.1852754;0.07565039;0;0;0;0;-0.1589739;0.1782159;0.009936322;-0.9710137;3.073049;-2.206782;2.1362;0.1019328;0;0;0;0;2024-07-10 16:05:46.541;1720627546541;0;
56;90;2024-07-10 16:05:46.541;1720627546541;2024-07-10 16:05:46.566;1720627546566;25;1.78;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.1989466;-0.3644341;-0.8816527;0.2242691;2.204395;-0.868103;-1.358678;-1.503245;0;0;0;0;-0.1652004;0.7582438;0.324297;0.0001856357;-0.0001619782;-9.028392E-05;8.514144E-06;0;0;0;0;-0.2433878;-0.1274217;0.4257637;-0.8621203;0.002639864;-0.00069114;0.00195998;0.001627786;0;0;0;0;None;None;None;None;None;-0.01540064;1.09709;0.04216547;0.3112572;-0.2243158;-0.1890175;0.1040956;0;0;0;0;-0.1846333;0.2031541;0.0002317442;-0.9615815;3.01477;-2.20786;2.038043;0.2461063;0;0;0;0;2024-07-10 16:05:46.566;1720627546566;0;
56;91;2024-07-10 16:05:46.566;1720627546566;2024-07-10 16:05:46.567;1720627546567;1;1.8;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.1989466;-0.3644341;-0.8816527;0.2242691;2.204395;-0.868103;-1.358678;-1.503245;0;0;0;0;-0.1652004;0.7582438;0.324297;0.0001856357;-0.0001619782;-9.028392E-05;8.514144E-06;0;0;0;0;-0.2433878;-0.1274217;0.4257637;-0.8621203;0.002639864;-0.00069114;0.00195998;0.001627786;0;0;0;0;None;None;None;None;None;-0.01540064;1.09709;0.04216547;0.3112572;-0.2243158;-0.1890175;0.1040956;0;0;0;0;-0.1846333;0.2031541;0.0002317442;-0.9615815;3.01477;-2.20786;2.038043;0.2461063;0;0;0;0;2024-07-10 16:05:46.567;1720627546567;0;
57;92;2024-07-10 16:05:46.567;1720627546567;2024-07-10 16:05:46.620;1720627546620;53;1.82;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.1994685;-0.3689128;-0.8796872;0.2242008;1.434366;-0.6516249;-0.8434528;-0.9598847;0;0;0;0;-0.1652004;0.7582439;0.324297;7.762511E-05;7.044054E-05;-2.456369E-05;-2.145725E-05;0;0;0;0;-0.2433881;-0.1274221;0.4257631;-0.8621204;0.00154743;-0.0009820971;-0.0005744182;-0.001048841;0;0;0;0;None;None;None;None;None;-0.01907936;1.095626;0.0376159;0.2897007;-0.1961967;-0.163569;0.1366695;0;0;0;0;-0.1828265;0.2118196;0.001186263;-0.9600549;2.225209;-1.518368;1.614148;0.2015994;0;0;0;0;2024-07-10 16:05:46.620;1720627546620;0;
58;93;2024-07-10 16:05:46.620;1720627546620;2024-07-10 16:05:46.651;1720627546651;30;1.84;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.2085675;-0.3653978;-0.8844527;0.2018103;0.3147396;-0.1387876;-0.1884492;-0.2104422;0;0;0;0;-0.1652004;0.7582439;0.324297;0.0001111444;-7.475135E-05;-7.185878E-05;-4.002048E-05;0;0;0;0;-0.243388;-0.1274222;0.4257635;-0.8621202;0.002048778;-0.0006973699;-0.0001483625;0.001920717;0;0;0;0;None;None;None;None;None;-0.02636386;1.095843;0.03197827;0.2320428;-0.1708044;-0.09397253;0.1258526;0;0;0;0;-0.1801042;0.2414362;0.0009358722;-0.9535566;1.533542;-0.7152177;1.340905;0.2053941;0;0;0;0;2024-07-10 16:05:46.651;1720627546650;0;
58;94;2024-07-10 16:05:46.651;1720627546651;2024-07-10 16:05:46.652;1720627546652;2;1.86;0.0200001;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.2085675;-0.3653978;-0.8844527;0.2018103;0.3147396;-0.1387876;-0.1884492;-0.2104422;0;0;0;0;-0.1652004;0.7582439;0.324297;0.0001111444;-7.475135E-05;-7.185878E-05;-4.002048E-05;0;0;0;0;-0.243388;-0.1274222;0.4257635;-0.8621202;0.002048778;-0.0006973699;-0.0001483625;0.001920717;0;0;0;0;None;None;None;None;None;-0.02636386;1.095843;0.03197827;0.2320428;-0.1708044;-0.09397253;0.1258526;0;0;0;0;-0.1801042;0.2414362;0.0009358722;-0.9535566;1.533542;-0.7152177;1.340905;0.2053941;0;0;0;0;2024-07-10 16:05:46.653;1720627546652;0;
59;95;2024-07-10 16:05:46.653;1720627546653;2024-07-10 16:05:46.678;1720627546678;26;1.88;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.2286305;-0.3572961;-0.8926894;0.1522275;0.8887407;0.4002851;0.5277266;0.5925676;0;0;0;0;-0.1652004;0.7582439;0.324297;9.747821E-05;-8.150678E-05;1.490381E-05;5.134707E-05;0;0;0;0;-0.2433877;-0.1274219;0.4257633;-0.8621205;0.00185742;0.0006702079;0.001732272;7.91622E-06;0;0;0;0;None;None;None;None;None;-0.02726905;1.101246;0.02733538;0.1908806;-0.1402297;-0.02744684;0.126561;0;0;0;0;-0.1547224;0.2447087;0.01325137;-0.9570805;1.064698;0.006878256;1.064084;0.03549725;0;0;0;0;2024-07-10 16:05:46.679;1720627546678;0;
59;96;2024-07-10 16:05:46.679;1720627546679;2024-07-10 16:05:46.680;1720627546680;2;1.9;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.2286305;-0.3572961;-0.8926894;0.1522275;0.8887407;0.4002851;0.5277266;0.5925676;0;0;0;0;-0.1652004;0.7582439;0.324297;9.747821E-05;-8.150678E-05;1.490381E-05;5.134707E-05;0;0;0;0;-0.2433877;-0.1274219;0.4257633;-0.8621205;0.00185742;0.0006702079;0.001732272;7.91622E-06;0;0;0;0;None;None;None;None;None;-0.02726905;1.101246;0.02733538;0.1908806;-0.1402297;-0.02744684;0.126561;0;0;0;0;-0.1547224;0.2447087;0.01325137;-0.9570805;1.064698;0.006878256;1.064084;0.03549725;0;0;0;0;2024-07-10 16:05:46.680;1720627546680;0;
60;97;2024-07-10 16:05:46.680;1720627546680;2024-07-10 16:05:46.707;1720627546707;27;1.92;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.2489107;-0.3480784;-0.8984455;0.09838948;1.762833;0.7772112;1.046154;1.187048;0;0;0;0;-0.1652003;0.7582439;0.324297;0.0001117261;4.793414E-05;-0.0001008819;2.807559E-06;0;0;0;0;-0.2433888;-0.1274209;0.4257625;-0.8621207;0.00398777;-0.002621942;0.001335575;-0.002691462;0;0;0;0;None;None;None;None;None;-0.02582541;1.109118;0.02398818;0.169649;-0.09893818;0.05550851;0.1261382;0;0;0;0;-0.123809;0.2435216;0.02414309;-0.9616578;1.028505;0.6669245;0.7808226;-0.05788259;0;0;0;0;2024-07-10 16:05:46.707;1720627546707;0;
61;98;2024-07-10 16:05:46.707;1720627546707;2024-07-10 16:05:46.735;1720627546735;28;1.94;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.2673196;-0.3419395;-0.8994823;0.05049032;2.260401;0.9381861;1.377065;1.527387;0;0;0;0;-0.1652003;0.7582439;0.324297;0.0001724285;0.000150912;8.062414E-05;2.137561E-05;0;0;0;0;-0.243388;-0.1274222;0.4257625;-0.8621207;0.002812339;0.0003792503;-0.0008021254;-0.00266871;0;0;0;0;None;None;None;None;None;-0.0237537;1.116752;0.01914529;0.1896806;-0.05334776;0.126312;0.1310651;0;0;0;0;-0.09244403;0.2345128;0.04054484;-0.9668578;1.296752;1.198997;0.439075;-0.2262377;0;0;0;0;2024-07-10 16:05:46.736;1720627546735;0;
61;99;2024-07-10 16:05:46.736;1720627546736;2024-07-10 16:05:46.737;1720627546737;2;1.96;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.2673196;-0.3419395;-0.8994823;0.05049032;2.260401;0.9381861;1.377065;1.527387;0;0;0;0;-0.1652003;0.7582439;0.324297;0.0001724285;0.000150912;8.062414E-05;2.137561E-05;0;0;0;0;-0.243388;-0.1274222;0.4257625;-0.8621207;0.002812339;0.0003792503;-0.0008021254;-0.00266871;0;0;0;0;None;None;None;None;None;-0.0237537;1.116752;0.01914529;0.1896806;-0.05334776;0.126312;0.1310651;0;0;0;0;-0.09244403;0.2345128;0.04054484;-0.9668578;1.296752;1.198997;0.439075;-0.2262377;0;0;0;0;2024-07-10 16:05:46.737;1720627546737;0;
62;100;2024-07-10 16:05:46.737;1720627546737;2024-07-10 16:05:46.764;1720627546764;27;1.98;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.2705372;-0.3474727;-0.8968205;0.04225313;1.781458;0.6161644;1.126709;1.23469;0;0;0;0;-0.1652004;0.7582438;0.324297;0.0001779428;-9.725778E-05;-0.0001481767;-1.575561E-05;0;0;0;0;-0.2433883;-0.1274214;0.4257635;-0.8621203;0.002939941;-0.002337215;0.001761631;0.0002780964;0;0;0;0;None;None;None;None;None;-0.01961811;1.123606;0.0132904;0.2373298;0.002310269;0.1855235;0.1479903;0;0;0;0;-0.06953984;0.2187361;0.05386747;-0.9718112;1.5088;1.460131;0.02918759;-0.3790027;0;0;0;0;2024-07-10 16:05:46.765;1720627546764;0;
62;101;2024-07-10 16:05:46.765;1720627546765;2024-07-10 16:05:46.766;1720627546766;2;2;0.0200001;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.2705372;-0.3474727;-0.8968205;0.04225313;1.781458;0.6161644;1.126709;1.23469;0;0;0;0;-0.1652004;0.7582438;0.324297;0.0001779428;-9.725778E-05;-0.0001481767;-1.575561E-05;0;0;0;0;-0.2433883;-0.1274214;0.4257635;-0.8621203;0.002939941;-0.002337215;0.001761631;0.0002780964;0;0;0;0;None;None;None;None;None;-0.01961811;1.123606;0.0132904;0.2373298;0.002310269;0.1855235;0.1479903;0;0;0;0;-0.06953984;0.2187361;0.05386747;-0.9718112;1.5088;1.460131;0.02918759;-0.3790027;0;0;0;0;2024-07-10 16:05:46.766;1720627546766;0;
63;102;2024-07-10 16:05:46.766;1720627546766;2024-07-10 16:05:46.816;1720627546816;50;2.02;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;None;None;None;None;None;-0.01577395;1.125843;0.00607664;0.2738427;0.07329142;0.1866259;0.1865179;0;0;0;0;-0.06140977;0.1971071;0.05492382;-0.976914;1.351564;1.223969;-0.4866966;-0.3029087;0;0;0;0;2024-07-10 16:05:46.816;1720627546816;0;
64;103;2024-07-10 16:05:46.816;1720627546816;2024-07-10 16:05:46.870;1720627546870;54;2.04;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.009837515;1.133381;-0.004234365;0.2668446;0.0996314;0.154046;0.1937768;0;0;0;0;-0.0370496;0.1682893;0.05881387;-0.9832838;1.332491;1.044557;-0.8161556;-0.135366;0;0;0;0;2024-07-10 16:05:46.870;1720627546870;0;
64;104;2024-07-10 16:05:46.870;1720627546870;2024-07-10 16:05:46.870;1720627546870;0;2.06;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.009837515;1.133381;-0.004234365;0.2668446;0.0996314;0.154046;0.1937768;0;0;0;0;-0.0370496;0.1682893;0.05881387;-0.9832838;1.332491;1.044557;-0.8161556;-0.135366;0;0;0;0;2024-07-10 16:05:46.871;1720627546870;0;
65;105;2024-07-10 16:05:46.871;1720627546871;2024-07-10 16:05:46.901;1720627546901;31;2.08;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.003128371;1.142037;-0.01423133;0.2615967;0.1065962;0.1472159;0.1881424;0;0;0;0;-0.002958039;0.1370724;0.05934039;-0.9887776;1.479657;1.14158;-0.9413588;0.004711636;0;0;0;0;2024-07-10 16:05:46.901;1720627546901;0;
65;106;2024-07-10 16:05:46.901;1720627546901;2024-07-10 16:05:46.902;1720627546902;1;2.1;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.003128371;1.142037;-0.01423133;0.2615967;0.1065962;0.1472159;0.1881424;0;0;0;0;-0.002958039;0.1370724;0.05934039;-0.9887776;1.479657;1.14158;-0.9413588;0.004711636;0;0;0;0;2024-07-10 16:05:46.902;1720627546902;0;
66;107;2024-07-10 16:05:46.902;1720627546902;2024-07-10 16:05:46.930;1720627546930;28;2.12;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.001386777;1.146378;-0.01855938;0.2640664;0.118707;0.1534051;0.1791832;0;0;0;0;0.01886725;0.1129046;0.05578855;-0.991859;1.708691;1.277354;-1.126416;0.1384857;0;0;0;0;2024-07-10 16:05:46.930;1720627546930;0;
67;108;2024-07-10 16:05:46.930;1720627546930;2024-07-10 16:05:46.959;1720627546959;29;2.14;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.006179932;1.149219;-0.02185654;0.2603084;0.1335829;0.147214;0.1680598;0;0;0;0;0.03362159;0.08563713;0.04815761;-0.9945937;1.862501;1.25586;-1.346328;0.2812934;0;0;0;0;2024-07-10 16:05:46.960;1720627546959;0;
67;109;2024-07-10 16:05:46.960;1720627546960;2024-07-10 16:05:46.960;1720627546960;1;2.16;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.006179932;1.149219;-0.02185654;0.2603084;0.1335829;0.147214;0.1680598;0;0;0;0;0.03362159;0.08563713;0.04815761;-0.9945937;1.862501;1.25586;-1.346328;0.2812934;0;0;0;0;2024-07-10 16:05:46.961;1720627546960;0;
68;110;2024-07-10 16:05:46.961;1720627546961;2024-07-10 16:05:46.988;1720627546988;28;2.18;0.02000022;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.01155505;1.152283;-0.0247174;0.252584;0.1487374;0.1375985;0.1508062;0;0;0;0;0.04615685;0.0579251;0.04005539;-0.9964486;1.975102;1.173523;-1.533196;0.4161547;0;0;0;0;2024-07-10 16:05:46.989;1720627546988;0;
68;111;2024-07-10 16:05:46.989;1720627546989;2024-07-10 16:05:46.990;1720627546990;2;2.2;0.01999998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.01155505;1.152283;-0.0247174;0.252584;0.1487374;0.1375985;0.1508062;0;0;0;0;0.04615685;0.0579251;0.04005539;-0.9964486;1.975102;1.173523;-1.533196;0.4161547;0;0;0;0;2024-07-10 16:05:46.990;1720627546990;0;
